ゲートを上げとこう,2.0,1,ゲート を 上げ とこ う,ゲートオアゲトコウ
ロンブーの論文,2.0,1,ロンブー の 論文,ロンブーノロンブン
運ちりばめたウンチ,2.0,1,運 ちりばめ た ウンチ,ウンチリバメタウンチ
ボーイ、コットン使ってボイコット！,3.0,2,ボーイ コットン 使っ て ボイコット,ボーイコットンツカッテボイコット
オーロラを見るのは、おぉローラ！！！,3.0,1,オーロラ を 見る の は おぉ ローラ,オーロラオミルノワオォローラ
拡大図を書く大豆,3.0,1,拡大 図 を 書く 大豆,カクダイズオカクダイズ
木内梨生奈が、窮地に追い込まれる！,3.0,1,木内 梨 生 奈 が 窮地 に 追い込ま れる,キウチナシセイ奈ガキュウチニオイコマレル
太陽になんちゅう(南中)こと言ってんねん,2.0,1,太陽 に なん ち ゅう 南中 こと 言っ てん ねん,タイヨウニナンチゅうナンチュウコトイッテンネン
金閣の金隠す,3.0,1,金閣 の 金 隠す,キンカクノキンカクス
フランチェンが円とフラン、チェンジした,3.0,1,フランチェン が 円 と フラン チェンジ し た,フランチェンガエントフランチェンジシタ
おこたが怒ったー,2.0,1,おこた が 怒っ た ー,オコタガオコッター
弱音吐いたらもう酔わね～・・・・・・。,3.0,1,弱音 吐い たら もう 酔わ ね,ヨワネハイタラモウヨワネ
宙返りで、チューが鋭利！,3.0,1,宙返り で チュー が 鋭利,チュウガエリデチューガエイリ
新幹線で、神官センズリ・・・,3.0,1,新幹線 で 神官 センズリ,シンカンセンデシンカンセンズリ
少林少女の、小臨床所・・・,4.0,1,少 林 少女 の 小 臨床 所,ショウハヤシショウジョノショウリンショウショ
オーランド・ブルームが、黄卵どぶルーム・・・,3.0,1,オーランドブルーム が 黄 卵 ど ぶ ルーム,オーランドブルームガキタマゴドブルーム
バンクーバーで、晩食うバー。,3.5,2,バンクーバー で 晩 食う バー,バンクーバーデバンクウバー
はたぼうは、多忙・・・,3.0,1,はた ぼう は 多忙,ハタボウワタボウ
とんこつ食べながら、敦煌2！,3.6,3,とんこつ 食べ ながら 敦煌 2,トンコツタベナガラトンコウ2
君の意見が妥当だとー？,2.0,1,君 の 意見 が 妥当 だ と ー,キミノイケンガダトウダトー
やけどに効く薬やけど,3.0,2,やけど に 効く 薬 や けど,ヤケドニキククスリヤケド
趣味の日は週3日。,3.0,1,趣味 の 日 は 週 3 日,シュミノヒワシュウ3ニチ
メールを送信した、僧死んだ。,3.0,1,メール を 送信 し た 僧 死ん だ,メールオソウシンシタソウシンダ
ぶどうが叫んだ「きょほーい！」,2.0,1,ぶどう が 叫ん だ き ょほ ー い,ブドウガサケンダキょほーイ
亀は万年生きまんねん,2.0,1,亀 は 万 年生 きまん ねん,カメワマンネンセイキマンネン
エキストラのエキスとらん？,3.0,1,エキストラ の エキス とら ん,エキストラノエキストラン
フランケンには振らんけん！,3.0,1,フランケン に は 振ら ん け ん,フランケンニワフランケン
ホーチミンのポーチ見ん？,3.0,1,ホーチミン の ポーチ 見ん,ホーチミンノポーチミン
マレーの生まれ,2.0,1,マレー の 生まれ,マレーノウマレ
ルサカの人、うるさか～。,3.0,1,ルサカ の 人 うる さ か,ルサカノヒトウルサカ
奇数のキス,2.0,1,奇数 の キス,キスウノキス
回路で迷うカイロ人,2.0,1,回路 で 迷う カイロ 人,カイロデマヨウカイロジン
栃木の土地ギリギリで購入。,2.0,1,栃木 の 土地 ギリギリ で 購入,トチギノトチギリギリデコウニュウ
岩手県人の良いわ手が。,2.0,1,岩手 県 人 の 良い わ 手 が,イワテケンジンノヨイワテガ
北海道、他移動,2.0,1,北海道 他 移動,ホッカイドウタイドウ
標語が好きな兵庫県人,2.0,1,標語 が 好き な 兵庫 県 人,ヒョウゴガスキナヒョウゴケンジン
見通しがいい、水戸市,3.0,1,見通し が いい 水戸 市,ミトオシガイイミトシ
山梨は良い山なし,2.0,1,山梨 は 良い 山 なし,ヤマナシワヨイヤマナシ
籠しまい忘れた鹿児島県人,3.0,1,籠 しまい 忘れ た 鹿児島 県 人,カゴシマイワスレタカゴシマケンジン
良い名が農家に多い長野県,2.0,1,良い 名 が 農家 に 多い 長野 県,ヨイナガノウカニオオイナガノケン
ふっとサル見たら、フットサルし始めた。,3.0,1,ふっと サル 見 たら フットサル し 始め た,フットサルミタラフットサルシハジメタ
ほっとく島の人は、徳島人,2.0,1,ほっとく 島 の 人 は 徳島 人,ホットクシマノヒトワトクシマジン
高齢者の恒例社会,3.0,1,高齢 者 の 恒例 社会,コウレイシャノコウレイシャカイ
デートしたのおめでとう,2.0,1,デート し た の おめでとう,デートシタノオメデトウ
鳩を見張っとく。,2.0,1,鳩 を 見張っ とく,ハトオミハットク
オホーツク海で、頬つくかい？,4.0,1,オホーツク 海 で 頬 つく かい,オホーツクカイデホオツクカイ
酸欠したおっさんケツむける。,2.0,1,酸 欠 し た おっさん ケツ むける,サンケツシタオッサンケツムケル
中耳炎でチュー自演,4.0,1,中耳炎 で チュー 自演,チュウジエンデチュージエン
サイコロでサイ殺す,3.0,1,サイコロ で サイ 殺す,サイコロデサイコロス
馬耳東風で作るバジ豆腐,2.0,1,馬耳東風 で 作る バジ 豆腐,バジトウフウデツクルバジトウフ
青年がピッタリ当てた生年月日,2.0,1,青年 が ピッタリ 当て た 生年月日,セイネンガピッタリアテタセイネンガッピ
遠足に行って、えーん、ショック～(そく),2.0,1,遠足 に 行っ て えー ん ショック そく,エンソクニイッテエーンショックソク
浴槽は、よく掃除しよう,3.0,1,浴槽 は よく 掃除 しよ う,ヨクソウワヨクソウジシヨウ
B3サイズのビーサン,3.0,1,B 3 サイズ の ビーサン,B3サイズノビーサン
カイロに行くなら赤色,3.0,1,カイロ に 行く なら 赤色,カイロニイクナラアカイロ
賄賂のときの声色,3.0,1,賄賂 の とき の 声色,ワイロノトキノコワイロ
香川の中側,3.0,1,香川 の 中 側,カガワノチュウガワ
フランケンシュタインは、腐乱犬 主体！,3.0,1,フランケンシュタイン は 腐乱 犬 主体,フランケンシュタインワフランケンシュタイ
名馬のアメーバ,3.0,1,名馬 の アメーバ,メイバノアメーバ
ダーツ猛特訓で、脱毛・・・,2.0,1,ダーツ 猛 特訓 で 脱毛,ダーツモウトックンデダツモウ
今日のゲストは、ゲス党！,3.0,1,今日 の ゲスト は ゲス 党,キョウノゲストワゲストウ
農家として死のうか？,2.0,1,農家 として 死の う か,ノウカトシテシノウカ
チームバチスタが、火鉢スタント！,3.0,1,チーム バチスタ が 火鉢 スタント,チームバチスタガヒバチスタント
カレイドスコープで、枯れ井戸スクープ！,3.0,1,カレイド スコープ で 枯れ 井戸 スクープ,カレイドスコープデカレイドスクープ
オーク材で、大奥、座位！,3.0,1,オーク 材 で 大奥 座 位,オークザイデオオオクザイ
ザイールでは、座位いる？,3.0,1,ザイール で は 座 位 いる,ザイールデワザイイル
農民の脳見ん？,2.0,1,農民 の 脳 見ん,ノウミンノノウミン
どんたく観て、うどん炊く,3.0,1,どん たく 観 て うどん 炊く,ドンタクミテウドンタク
白桃食べて、吐く父さん,2.0,1,白桃 食べ て 吐く 父さん,ハクトウタベテハクトウサン
ベースとベストを尽くす,2.0,1,ベース と ベスト を 尽くす,ベーストベストオツクス
ボーカルが棒刈る,2.0,1,ボーカル が 棒 刈る,ボーカルガボウカル
湖南に行くコナン,2.0,1,湖南 に 行く コナン,コナンニイクコナン
オートバイに乗って、嘔吐ばい。,4.0,1,オートバイ に 乗っ て 嘔吐 ばい,オートバイニノッテオウトバイ
医療に加わる、イイ漁師,2.0,1,医療 に 加わる イイ 漁師,イリョウニクワワルイイリョウシ
大尉の好きな体位,3.5,2,大尉 の 好き な 体位,タイイノスキナタイイ
モヒカンになった桃引かん？,3.0,1,モヒ カン に なっ た 桃 引か ん,モヒカンニナッタモモヒカン
明治天皇が、目いじってんの～,3.5,9,明治天皇 が 目 いじっ て ん の,メイジテンノウガメイジッテンノ
部下のズボンは、ぶかぶか,2.0,1,部下 の ズボン は ぶかぶか,ブカノズボンワブカブカ
リモコン取りに、一人も来ん,3.0,2,リモコン 取り に 一 人 も 来 ん,リモコントリニイチニンモコン
お金を借りて、すマネー,3.0,1,お金 を 借り て す マネー,オカネオカリテスマネー
鉄火面の手噛め,3.0,1,鉄火 面 の 手 噛め,テッカメンノテカメ
アナルの穴ルール破る。,1.0,1,アナル の 穴 ルール 破る,アナルノアナルールヤブル
バリトンで、バリ飛んだ！,3.0,1,バリトン で バリ 飛ん だ,バリトンデバリトンダ
伊右衛門飲んでる奴には、言えんもん。,3.0,1,伊 右 衛門 飲ん でる 奴 に は 言え ん もん,イミギエモンノンデルヤツニワイエンモン
バリカンになったリンカーン,2.0,1,バリカン に なっ た リンカーン,バリカンニナッタリンカーン
カイコスで解雇する,3.0,1,カイコス で 解雇 する,カイコスデカイコスル
モスクワで股救われる,3.0,1,モスクワ で 股 救わ れる,モスクワデマタスクワレル
ベラルーシのベラあるし,3.0,1,ベラルーシ の ベラ ある し,ベラルーシノベラアルシ
マダガスカル人は、まだガス刈る,2.0,1,マダガスカル 人 は まだ ガス 刈る,マダガスカルジンワマダガスカル
ローマのアロマ,2.5,2,ローマ の アロマ,ローマノアロマ
バックでばっくれた,2.0,1,バック で ばっ くれ た,バックデバックレタ
焼き魚食べた拓哉、キザかな？,3.0,1,焼き魚 食べ た 拓哉 キザ か な,ヤキザカナタベタタクヤキザカナ
クリスマスツリーの上で食う、リス鱒釣り。,3.0,1,クリスマスツリー の 上 で 食う リス 鱒 釣り,クリスマスツリーノウエデクウリスマスヅリ
ギリギリ社会人になれた、ギリシャ人,2.0,1,ギリギリ 社会 人 に なれ た ギリシャ 人,ギリギリシャカイジンニナレタギリシャジン
ルールのある、ルノーアール。,3.0,1,ルール の ある ルノー アール,ルールノアルルノーアール
弁解して大便かい？,3.0,1,弁解 し て 大便 かい,ベンカイシテダイベンカイ
バーラモンの婆だもん,3.0,1,バーラモン の 婆 だ もん,バーラモンノババダモン
ここはユーラシアと言うらしーや。,4.0,1,ここ は ユーラシア と 言う らし ー や,ココワユーラシアトイウラシーヤ
もこみちにも小道,3.0,1,も こ みち に も 小道,モコミチニモコミチ
もなか食うモナか！？,3.0,2,も なか 食う モナ か,モナカクウモナカ
防空壕で棒食う、郷！,3.6,5,防空壕 で 棒 食う 郷,ボウクウゴウデボウクウサト
波止場にいるのは鳩ばかり,3.0,1,波止場 に いる の は 鳩 ばかり,ハトバニイルノワハトバカリ
主のしりにある痔。,3.0,1,主 の しり に ある 痔,アルジノシリニアルジ
ゆりかもめに乗るのは無理かもね,2.0,1,ゆり かもめ に 乗る の は 無理 かも ね,ユリカモメニノルノワムリカモネ
松田聖子を待つ、だせぇ子！,3.8,8,松田 聖子 を 待つ だせ ぇ 子,マツダセイコオマツダセぇコ
やすり大安売り,2.5,2,や すり 大安売り,ヤスリオオヤスウリ
三杯酢のサンバイザー,3.0,1,三杯酢 の サンバイザー,サンバイズノサンバイザー
産婆 is 三杯酢！,4.0,1,産婆 is 三杯酢,サンバisサンバイズ
宝あったから,3.0,1,宝 あっ た から,タカラアッタカラ
ジャリズム、じゃリズムとって。,3.0,2,ジャ リズム じゃ リズム とっ て,ジャリズムジャリズムトッテ
導線ある所に移動せん。,3.0,1,導線 ある 所 に 移動 せ ん,ドウセンアルトコロニイドウセン
肝心のサーチを忘れた神農幸(じんのさち),3.0,1,肝心 の サーチ を 忘れ た 神 農 幸 じん の さ ち,カンジンノサーチオワスレタカミミノリコウジンノサチ
ベニヤ板で、口紅焼いた・・・,3.5,2,ベニヤ板 で 口紅 焼い た,ベニヤイタデクチベニヤイタ
マレー人黙れ,2.0,1,マレー 人 黙れ,マレージンダマレ
ブリーフが鰤ふった。,2.0,1,ブリーフ が 鰤 ふっ た,ブリーフガブリフッタ
死んでる人が、芯出るの？,2.5,2,死ん でる 人 が 芯 出る の,シンデルヒトガシンデルノ
美容せがむビヨンセ,2.0,1,美容 せがむ ビヨンセ,ビヨウセガムビヨンセ
昨日、高速乗って、脳梗塞。,3.0,1,昨日 高速 乗っ て 脳 梗塞,キノウコウソクノッテノウコウソク
バーゲンで婆元気,3.0,1,バーゲン で 婆 元気,バーゲンデババゲンキ
昨日の敵は機能的,3.6,3,昨日 の 敵 は 機能 的,キノウノテキワキノウテキ
カンナがない、これはあかんな,3.5,2,カンナ が ない これ は あか ん な,カンナガナイコレワアカンナ
アナウンサーの穴運さー,1.0,1,アナウンサー の 穴 運 さ ー,アナウンサーノアナウンサー
ハッピーターン食べて、法被ターン,3.0,1,ハッピーターン 食べ て 法被 ターン,ハッピーターンタベテハッピターン
ベットベトベト,2.0,1,ベットベトベト,ベットベトベト
蛍光灯で、KEIKO討とう！,3.0,2,蛍光 灯 で KEIKO 討と う,ケイコウトウデKEIKOウトウ
童謡に動揺,2.0,1,童謡 に 動揺,ドウヨウニドウヨウ
洞窟のどう靴？,2.0,1,洞窟 の どう 靴,ドウクツノドウクツ
五回誤解される,2.0,1,五 回 誤解 さ れる,ゴカイゴカイサレル
平山あや、平謝り！,4.0,1,平山 あや 平謝り,ヒラヤマアヤヒラアヤマリ
バンコクで今晩告る,3.0,1,バンコク で 今晩 告 る,バンコクデコンバンツゲル
ケビン・コスナーを越すな。,2.0,1,ケビンコスナー を 越す な,ケビンコスナーオコスナ
冷やし中華はまだ冷やし中か。,3.3,3,冷やし中華 は まだ 冷やし 中 か,ヒヤシチュウカワマダヒヤシナカカ
「木もいいと思う？」「キモイー」,2.0,1,木 も いい と 思う キモイー,キモイイトオモウキモイー
銅鑼見たドラミ,2.0,1,銅鑼 見 た ドラミ,ドラミタドラミ
ツバ気にする椿,3.0,1,ツバ 気 に する 椿,ツバキニスルツバキ
ある自信を感じた主,2.0,1,ある 自信 を 感じ た 主,アルジシンオカンジタアルジ
ワニを輪に入れる,2.0,1,ワニ を 輪 に 入れる,ワニオワニイレル
翼の唾さ,2.0,1,翼 の 唾 さ,ツバサノツバサ
悶絶して肛門絶滅,2.0,1,悶絶 し て 肛門 絶滅,モンゼツシテコウモンゼツメツ
ユニバーサルの湯にババァ猿！,2.0,1,ユニバーサル の 湯 に ババ ァ 猿,ユニバーサルノユニババァサル
血盟したケツメイシ,2.0,1,血盟 し た ケツメイシ,ケツメイシタケツメイシ
ボレロで溺れろ,3.0,1,ボレロ で 溺れろ,ボレロデオボレロ
不正を起こしたフセイン,3.0,1,不正 を 起こし た フセイン,フセイオオコシタフセイン
議事録で、疑似ロック！,4.0,1,議事 録 で 疑似 ロック,ギジロクデギジロック
ラガーマンがオナラ我慢,4.0,1,ラガー マン が オナラ 我慢,ラガーマンガオナラガマン
木綿豆腐で「ジャスト・ア・モーメント！」,3.0,1,木綿 豆腐 で ジャストアモーメント,コワタトウフデジャストアモーメント
ルノアールに見せるのあーる？,3.0,1,ルノアール に 見せる の あー る,ルノアールニミセルノアール
反射神経のいい、反写真系・・・,2.0,1,反射 神経 の いい 反 写真 系,ハンシャシンケイノイイハンシャシンケイ
このドライヤーで、どないやーっ！？,2.0,1,この ドライヤー で どな いやー っ,コノドライヤーデドナイヤーッ
織田裕二が北にキターーー！,3.7,8,織田 裕二 が 北 に キターーー,オダユウジガキタニキターーー
砂糖は甘いんでしゅがー(suger),3.0,1,砂糖 は 甘い ん でし ゅ が ー suger,サトウワアマインデシゅガーsuger
エドガーのえぇ動画・・・,3.0,1,エドガー の え ぇ 動画,エドガーノエぇドウガ
コイケヤに、婿行けや！,3.0,1,コイケヤ に 婿 行け や,コイケヤニムコイケヤ
シネマ見るまで、死ねましぇーん,3.0,1,シネマ 見る まで 死ね まし ぇ ー ん,シネマミルマデシネマシぇーン
電柱とおでんチュー,2.6,3,電柱 と おでん チュー,デンチュウトオデンチュー
ケンシロウの剣知ろう,3.0,1,ケンシロウ の 剣 知ろ う,ケンシロウノケンシロウ
電子マネーで遺伝子まね。,2.0,1,電子 マネー で 遺伝子 まね,デンシマネーデイデンシマネ
ブイヨン食べる人、鈍いよん。,3.0,1,ブイヨン 食べる 人 鈍い よ ん,ブイヨンタベルヒトニブイヨン
血糖値なら行け当地へ。,2.0,1,血糖 値 なら 行け 当地 へ,ケットウチナライケトウチヘ
名取裕子が、7取り有効。,3.0,1,名取 裕子 が 7 取り 有効,ナトリユウコガ7トリユウコウ
中南米でチューなんべんしてる？,2.5,2,中南米 で チュー な ん べんし てる,チュウナンベイデチューナンベンシテル
オオカミがトイレに入って「おお、紙がない！」,2.0,1,オオカミ が トイレ に 入っ て おお 紙 が ない,オオカミガトイレニハイッテオオカミガナイ
ウツボの思うツボ,3.3,3,ウツボ の 思う ツボ,ウツボノオモウツボ
ブーケは省け。,2.0,1,ブーケ は 省け,ブーケワハブケ
いとうまい子の意図うまい事いく。,3.0,1,いとう まい子 の 意図 うまい 事 いく,イトウマイコノイトウマイコトイク
おみゃーの電車は大宮行きか？,2.0,1,お み ゃ ー の 電車 は 大宮 行き か,オミゃーノデンシャワオオミヤイキカ
エー警備員がAKB48 ,3.0,1,エー 警備 員 が AKB 48,エーケイビインガAKB48
中華に熱中か,2.0,1,中華 に 熱中 か,チュウカニネッチュウカ
根こそぎ取る猫、葬儀！,3.0,1,根こそぎ 取る 猫 葬儀,ネコソギトルネコソウギ
安藤さん餡どう？,3.0,1,安藤 さん 餡 どう,アンドウサンアンドウ
性感帯で生還たい！,4.0,1,性感 帯 で 生還 たい,セイカンタイデセイカンタイ
江戸川乱歩のええ動画は乱暴,4.0,1,江戸川 乱歩 の え え 動画 は 乱暴,エドガワランポノエエドウガワランボウ
警報機で、圭、放棄,3.0,1,警報 機 で 圭 放棄,ケイホウキデケイホウキ
ボコダの人がボコボコだ,2.0,1,ボコダ の 人 が ボコボコ だ,ボコダノヒトガボコボコダ
「サナア行った事ある？」「さーなぁ～」,2.0,1,サナア 行っ た 事 ある さ ー なぁ,サナアオコナッタコトアルサーナァ
ドーハの人どう歯は？,2.0,1,ドーハ の 人 どう 歯 は,ドーハノヒトドウハワ
宇宙にある防虫剤。,2.0,1,宇宙 に ある 防虫 剤,ウチュウニアルボウチュウザイ
ビリヤード好きなリヤド人,2.0,1,ビリヤード 好き な リヤド 人,ビリヤードスキナリヤドジン
タリンでは人足りん。,2.0,1,タリン で は 人足 りん,タリンデワニンソクリン
バマコでババア巻こう。,3.0,1,バマコ で ババア 巻こ う,バマコデババアマコウ
溝にドブーン,2.0,1,溝 に ドブーン,ミゾニドブーン
ほらー！！やっぱホラー映画だった！,2.0,1,ほら ー やっぱ ホラー 映画 だっ た,ホラーヤッパホラーエイガダッタ
小松さんが困った。,2.0,1,小松 さん が 困っ た,コマツサンガコマッタ
アンマンのあんまん食べたい。,2.0,1,アンマン の あんま ん 食べ たい,アンマンノアンマンタベタイ
ドラマー、ドラマ見よう！,2.0,1,ドラマー ドラマ 見よ う,ドラマードラマミヨウ
原子はあげんし。,2.0,1,原子 は あげん し,ゲンシワアゲンシ
ビター音響いた？,1.0,1,ビター 音 響い た,ビターオンヒビイタ
武家のブーケを破け！,2.0,1,武家 の ブーケ を 破け,ブケノブーケオヤブケ
近視の人テレビ禁止！,2.0,1,近視 の 人 テレビ 禁止,キンシノヒトテレビキンシ
適齢期で手綺麗に,3.0,1,適齢 期 で 手 綺麗 に,テキレイキデテキレイニ
悪銭でアクセント,3.0,1,悪銭 で アクセント,アクセンデアクセント
おばんざいで、王バンザイ！,3.0,1,お ばん ざいで 王 バンザイ,オバンざいでオウバンザイ
クランケ(患者)が学ランけ？,3.0,1,クランケ 患者 が 学 ラン け,クランケカンジャガガクランケ
カリスマの仮住まい,3.0,2,カリスマ の 仮住まい,カリスマノカリズマイ
幻想的な元素,2.0,1,幻想 的 な 元素,ゲンソウテキナゲンソ
草津で撲殺,3.0,1,草津 で 撲殺,クサツデボクサツ
いわば岩場,3.0,1,いわば 岩場,イワバイワバ
デパ地下でパチカ,3.0,1,デパ 地下 で パチカ,デパチカデパチカ
ボカチカのタイムリーでほぼ勝ちか,3.5,6,ボカチカ の タイムリー で ほぼ 勝ち か,ボカチカノタイムリーデホボカチカ
中1には注意ちろ(しろ),2.0,1,中 1 に は 注意 ちろ しろ,チュウ1ニワチュウイチロシロ
東に日が沈まない,2.0,1,東 に 日 が 沈ま ない,ヒガシニヒガシズマナイ
伊東四朗の命令「早く移動しろー！」,2.0,1,伊東 四朗 の 命令 早く 移動 しろ ー,イトウシロウノメイレイハヤクイドウシロー
つるの剛士は魚を釣るの？,3.0,1,つる の 剛士 は 魚 を 釣る の,ツルノタケシワサカナオツルノ
トレノって、とれーの？,3.5,2,トレノ って とれ ー の,トレノッテトレーノ
落馬してから、楽ばかりしてる,3.0,1,落馬 し て から 楽 ばかり し てる,ラクバシテカララクバカリシテル
デパ地下で、出っ歯、誓う。,4.0,2,デパ 地下 で 出っ歯 誓う,デパチカデデッパチカウ
蒼井そらん家、青いソーラー。,3.0,1,蒼 井 そら ん 家 青い ソーラー,アオイイソランイエアオイソーラー
ジュレで樹齢1000年。,3.0,1,ジュレ で 樹齢 1000 年,ジュレデジュレイ1000ネン
ブータンで、高木ブー撃ったん？,3.0,1,ブータン で 高木 ブー 撃っ た ん,ブータンデタカギブーウッタン
ヴォコーダーで、ボコボコだ～！,3.0,1,ヴォコーダー で ボコボコ だ,ヴォコーダーデボコボコダ
マクラーレンが、真っ暗(な)レーンを走る,3.0,1,マクラーレン が 真っ暗 な レーン を 走る,マクラーレンガマックラナレーンオハシル
今からあの世の話をします。あのよぉ～,2.0,1,今 から あの世 の 話 を し ます あの よ ぉ,イマカラアノヨノハナシオシマスアノヨぉ
チリのエビチリ,2.0,1,チリ の エビ チリ,チリノエビチリ
リンカンと割りか～ん。,2.0,1,リンカ ン と 割り かん,リンカントワリカン
パキスタンの人とパパキスしたん？,3.0,1,パキスタン の 人 と パパ キス し た ん,パキスタンノヒトトパパキスシタン
今いい唾吐いた、今井翼,3.0,1,今 いい 唾 吐い た 今井 翼,イマイイツバハイタイマイツバサ
紙自由に操る上地雄輔,3.0,1,紙 自由 に 操る 上地 雄輔,カミジユウニアヤツルウエチユウスケ
マニラでママ韮買う。,3.0,1,マニラ で ママ 韮 買う,マニラデママニラカウ
パプールの水着を穿いて、パパプールに入る。,3.0,1,パ プール の 水着 を 穿い て パパ プール に 入る,パプールノミズギオハイテパパプールニハイル
コースターを擦ったー,2.0,1,コースター を 擦っ た ー,コースターオコスッター
茶がない！ あちゃ～,2.0,1,茶 が ない あ ちゃ,チャガナイアチャ
お、野次がいるぞ。あれうちのおやじだ・・,2.0,1,お 野次 が いる ぞ あれ うち の おやじ だ,オヤジガイルゾアレウチノオヤジダ
チキンと餅巾着。,2.0,1,チキン と 餅 巾着,チキントモチキンチャク
かわいい服が乾いた,2.0,1,かわいい 服 が 乾い た,カワイイフクガカワイタ
温水洋一が抜く水,2.0,1,温水 洋一 が 抜く 水,ヌルミズヨウイチガヌクミズ
スピーカーをもったSPかー,3.0,1,スピーカー を もっ た SP か ー,スピーカーオモッタSPカー
黄ばんだ石板だ,3.0,1,黄ばん だ 石板 だ,キバンダセキバンダ
スプレーのナイスプレー,3.0,1,スプレー の ナイス プレー,スプレーノナイスプレー
意気揚々に生きようよー,4.0,2,意気揚々 に 生きよ う よー,イキヨウヨウニイキヨウヨー
爆笑しながらバックしよう,3.0,1,爆笑 し ながら バック しよ う,バクショウシナガラバックシヨウ
本庄まなみの本だじょー,2.0,1,本庄 まなみ の 本 だ じ ょ ー,ホンジョウマナミノホンダジょー
いいJISで作られたイージス艦,2.0,1,いい JIS で 作ら れ た イージス 艦,イイJISデツクラレタイージスカン
與真司郎を何か与え信じろう。,3.0,1,與 真司 郎 を 何 か 与え 信じろ う,アタエシンジロウオナニカアタエシンジロウ
連チャンして寝れんちゃん。,3.0,1,連 チャン し て 寝 れん ちゃん,レンチャンシテネレンチャン
問屋の布団や,3.0,1,問屋 の 布団 や,トンヤノフトンヤ
闘鶏はカット系,3.0,1,闘鶏 は カット 系,トウケイワカットケイ
うどんくさい人、ドンくさい。,3.0,1,うどん くさい 人 ドン くさい,ウドンクサイヒトドンクサイ
ゆうじてどう言う字,2.0,1,ゆうじ て どう 言う 字,ユウジテドウイウジ
握手会で悪臭かい,3.0,1,握手 会 で 悪臭 かい,アクシュカイデアクシュウカイ
翔太のショータイム,3.0,1,翔太 の ショー タイム,ショウタノショータイム
エレクトーンを越えれ9t,2.0,1,エレクトーン を 越え れ 9 t,エレクトーンオコエレ9t
ナトリウムが名取産む,3.5,2,ナトリウム が 名取 産む,ナトリウムガナトリウム
四海楼の司会どう？,2.0,1,四海 楼 の 司会 どう,シカイロウノシカイドウ
らんまは天真爛漫,2.0,1,らん ま は 天真爛漫,ランマワテンシンランマン
バリ島でがんばり父さん。,3.0,1,バリ島 で がんばり 父さん,バリトウデガンバリトウサン
タレについて語れ！,3.0,1,タレ について 語れ,タレニツイテカタレ
雄叫びを上げた太田、仮病,3.0,1,雄叫び を 上げ た 太田 仮病,オタケビオアゲタオオタケビョウ
ボンパティで盆パーティー,3.0,1,ボンパティ で 盆 パーティー,ボンパティデボンパーティー
テレサテンが、日テレ去ってん！,3.6,5,テレサテン が 日テレ 去っ てん,テレサテンガニッテレサッテン
パリの人意地っ張り。,2.0,1,パリ の 人 意地っ張り,パリノヒトイジッパリ
ピーター、パン食べたら、ピーターパンになれた！,2.0,1,ピーター パン 食べ たら ピーターパン に なれ た,ピーターパンタベタラピーターパンニナレタ
高脂血症の講師、決勝！,4.0,1,高 脂 血 症 の 講師 決勝,コウアブラチショウノコウシケッショウ
色白の人が色じろじろ見る,2.0,1,色白 の 人 が 色 じろじろ 見る,イロジロノヒトガイロジロジロミル
メントスのお面トス,2.0,1,メン トス の お 面 トス,メントスノオメントス
ユーラシアを揺らしあう,2.0,1,ユーラシア を 揺らし あう,ユーラシアオユラシアウ
バンカーで野蛮か,2.0,1,バンカー で 野蛮 か,バンカーデヤバンカ
メイクの名句,2.0,1,メイク の 名句,メイクノメイク
2ちゃんねる見て、兄ちゃん寝る。,3.0,2,2 ちゃん ねる 見 て 兄ちゃん 寝る,2チャンネルミテニイチャンネル
ウィーンのウインナーは憂いな～,3.0,1,ウィーン の ウインナー は 憂い な,ウィーンノウインナーワウイナ
馬場のババア,2.0,1,馬場 の ババア,ババノババア
ボイトレしたボーイ撮れ！,4.0,1,ボイトレ し た ボーイ 撮れ,ボイトレシタボーイトレ
謝意人はシャイニング～！,3.0,1,謝意 人 は シャイニング,シャイジンワシャイニング
サイのフンを粉砕,2.0,1,サイ の フン を 粉砕,サイノフンオフンサイ
死体遺棄して、したい息！,3.0,1,死体 遺棄 し て し たい 息,シタイイキシテシタイイキ
公文式での苦悶私記！,3.0,1,公文 式 で の 苦悶 私記,コウブンシキデノクモンシキ
ブリーダー空振りだー,3.0,1,ブリーダー 空振り だ ー,ブリーダーカラブリダー
「簿記したの？」「勃起した！」,3.5,2,簿記 し た の 勃起 し た,ボキシタノボッキシタ
鵜の耳裂こうとしてる宇野実彩子,3.0,2,鵜 の 耳 裂こ う と し てる 宇野 実 彩子,ウノミミサコウトシテルウノミノルアヤコ
部員が全員ブーイング～！,3.0,1,部員 が 全員 ブーイング,ブインガゼンインブーイング
やぁベ工事だったと気づいたあべこうじ,3.5,2,やぁ ベ 工事 だっ た と 気づい た あ べ こうじ,ヤァベコウジダッタトキヅイタアベコウジ
モエヤンの太股ええやん～。,3.0,1,モエヤン の 太股 ええ やん,モエヤンノフトモモエエヤン
チョコのお猪口,2.0,1,チョコ の お 猪口,チョコノオチョコ
粉末した糞待つ,3.0,1,粉末 し た 糞 待つ,フンマツシタクソマツ
岡江さんお帰り,2.0,1,岡江 さん お 帰り,オカエサンオカエリ
ユーモア言うモアイ,3.0,1,ユーモア 言う モアイ,ユーモアイウモアイ
